series_id,station_id,id_config,codigo_estacion,nombre_estacion,tipo_dato,variable,variable_original,unidad,operador,tipo_estacion,latitud,longitud,altitud_msnm,aaa,ala,ambito_politico,ambito_administrativo,unidad_hidrografica,nombre_fuente,carpeta_cuenca,expected_obs_day,expected_obs_day_label,expected_obs_day_inferido,archivo_fuente,archivo_long_rds,fuente_validacion,accion_rescate
Precipitación|006401|IDConfig_4696,Precipitación|006401,4696,006401,San Gaban,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-13.44053,-70.40464,820,Madre de Dios,Tambopata Inambari,Dpto: Puno / Prov: Carabaya / Dist.: San Gaban,AAA: Madre de Dios / ALA: Tambopata Inambari,Cuenca Inambari,:,46648_Cuenca_Inambari,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/46648_Cuenca_Inambari/_raw_reportes_xlsx/IDConfig_4696_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/46648_Cuenca_Inambari/IDConfig_4696.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000242|IDConfig_63587,Precipitación|000242,63587,000242,San Ignacio,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-5.145136,-78.995122,1243,Marañon,Chinchipe Chamaya,Dpto: Cajamarca / Prov: San Ignacio / Dist.: San Ignacio,AAA: Marañon / ALA: Chinchipe Chamaya,Cuenca Chinchipe,:,49892_Cuenca_Chinchipe,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49892_Cuenca_Chinchipe/_raw_reportes_xlsx/IDConfig_63587_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49892_Cuenca_Chinchipe/IDConfig_63587.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|152152|IDConfig_1240,Precipitación|152152,1240,152152,San Isidro,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-4.783611,-80.266944,160,Jequetepeque Zarumilla,San Lorenzo,Dpto: Piura / Prov: Piura / Dist.: Tambo Grande,AAA: Jequetepeque Zarumilla / ALA: San Lorenzo,Cuenca Piura,:,1378_Cuenca_Piura,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1240_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1378_Cuenca_Piura/IDConfig_1240.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|152160|IDConfig_1682,Precipitación|152160,1682,152160,San Joaquin,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-5.133333,-80.35,100,Jequetepeque Zarumilla,Medio Y Bajo Piura,Dpto: Piura / Prov: Piura / Dist.: Tambo Grande,AAA: Jequetepeque Zarumilla / ALA: Medio Y Bajo Piura,Cuenca Piura,:,1378_Cuenca_Piura,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_1682_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1378_Cuenca_Piura/IDConfig_1682.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000407|IDConfig_4460,Precipitación|000407,4460,000407,San Jorge,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-8.500278,-74.866944,180,Ucayali,Pucallpa,Dpto: Ucayali / Prov: Coronel Portillo / Dist.: Campoverde,AAA: Ucayali / ALA: Pucallpa,Cuenca Aguaytia,:,49916_Cuenca_Aguaytia,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49916_Cuenca_Aguaytia/_raw_reportes_xlsx/IDConfig_4460_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49916_Cuenca_Aguaytia/IDConfig_4460.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000338|IDConfig_437,Precipitación|000338,437,000338,San Jose,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-7.35,-79.45,96,Jequetepeque Zarumilla,Jequetepeque,Dpto: La Libertad / Prov: Pacasmayo / Dist.: San Jose,AAA: Jequetepeque Zarumilla / ALA: Jequetepeque,Intercuenca 13773,:,13773_Intercuenca_13773,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13773_Intercuenca_13773/_raw_reportes_xlsx/IDConfig_437_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13773_Intercuenca_13773/IDConfig_437.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|155225|IDConfig_63524,Precipitación|155225,63524,155225,San Jose De Parac,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-11.80053,-76.25811,3829,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochiri / Dist.: San Mateo,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Rímac,:,137554_Cuenca_Rimac,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137554_Cuenca_Rimac/_raw_reportes_xlsx/IDConfig_63524_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137554_Cuenca_Rimac/IDConfig_63524.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|153281|IDConfig_4381,Precipitación|153281,4381,153281,San Jose Del Alto,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-5.383611,-79.050278,2003,Marañon,Chinchipe Chamaya,Dpto: Cajamarca / Prov: San Ignacio / Dist.: La Coipa,AAA: Marañon / ALA: Chinchipe Chamaya,Cuenca Chinchipe,:,49892_Cuenca_Chinchipe,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49892_Cuenca_Chinchipe/_raw_reportes_xlsx/IDConfig_4381_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49892_Cuenca_Chinchipe/IDConfig_4381.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000369|IDConfig_52089,Precipitación|000369,52089,000369,San Juan,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-7.290722,-78.495806,2353,Jequetepeque Zarumilla,Jequetepeque,Dpto: Cajamarca / Prov: Cajamarca / Dist.: San Juan,AAA: Jequetepeque Zarumilla / ALA: Jequetepeque,Cuenca Jequetepeque,:,13774_Cuenca_Jequetepeque,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13774_Cuenca_Jequetepeque/_raw_reportes_xlsx/IDConfig_52089_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13774_Cuenca_Jequetepeque/IDConfig_52089.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|156114|IDConfig_63538,Precipitación|156114,63538,156114,San Juan De Castrovirreyna,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-13.210833,-75.629167,1810,Chaparra Chincha,San Juan,Dpto: Huancavelica / Prov: Castrovirreyna / Dist.: San Juan,AAA: Chaparra Chincha / ALA: San Juan,Cuenca San Juan,:,137532_Cuenca_San_Juan,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_63538_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137532_Cuenca_San_Juan/IDConfig_63538.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|151506|IDConfig_4088,Precipitación|151506,4088,151506,San Juan De Huirpacancha,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-13.95,-75.216667,3650,Chaparra Chincha,Ica,Dpto: Huancavelica / Prov: Huaytara / Dist.: San Isidro,AAA: Chaparra Chincha / ALA: Ica,Cuenca Ica,:,1374_Cuenca_Ica,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1374_Cuenca_Ica/_raw_reportes_xlsx/IDConfig_4088_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1374_Cuenca_Ica/IDConfig_4088.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|156116|IDConfig_1829,Precipitación|156116,1829,156116,San Juan De Jarpa,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-12.058108,-75.430417,3726,Mantaro,Mantaro,Dpto: Junin / Prov: Concepcion / Dist.: Chambara,AAA: Mantaro / ALA: Mantaro,Cuenca Mantaro,:,4996_Cuenca_Mantaro,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4996_Cuenca_Mantaro/_raw_reportes_xlsx/IDConfig_1829_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4996_Cuenca_Mantaro/IDConfig_1829.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000594|IDConfig_3926,Precipitación|000594,3926,000594,San Juan De Jarpa,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-12.12454,-75.43178,3660,Mantaro,Mantaro,Dpto: Junin / Prov: Chupaca / Dist.: San Juan De Jarpa,AAA: Mantaro / ALA: Mantaro,Cuenca Mantaro,:,4996_Cuenca_Mantaro,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4996_Cuenca_Mantaro/_raw_reportes_xlsx/IDConfig_3926_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4996_Cuenca_Mantaro/IDConfig_3926.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|156116|IDConfig_5479,Precipitación|156116,5479,156116,San Juan De Jarpa,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-12.058108,-75.430417,3726,Mantaro,Mantaro,Dpto: Junin / Prov: Concepcion / Dist.: Chambara,AAA: Mantaro / ALA: Mantaro,Cuenca Mantaro,:,4996_Cuenca_Mantaro,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4996_Cuenca_Mantaro/_raw_reportes_xlsx/IDConfig_5479_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4996_Cuenca_Mantaro/IDConfig_5479.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|153213|IDConfig_3257,Precipitación|153213,3257,153213,San Juan De Lacamaca,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-6.7,-78.575528,3030,Marañon,Chotano Llaucano,Dpto: Cajamarca / Prov: Hualgayoc / Dist.: Hualgayoc,AAA: Marañon / ALA: Chotano Llaucano,Intercuenca Alto Marañon IV,:,49897_Intercuenca_Alto_Maranon_IV,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_3257_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_3257.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|153213|IDConfig_6404,Precipitación|153213,6404,153213,San Juan De Lacamaca,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-6.7,-78.575528,3030,Marañon,Chotano Llaucano,Dpto: Cajamarca / Prov: Hualgayoc / Dist.: Hualgayoc,AAA: Marañon / ALA: Chotano Llaucano,Intercuenca Alto Marañon IV,:,49897_Intercuenca_Alto_Maranon_IV,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6404_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49897_Intercuenca_Alto_Maranon_IV/IDConfig_6404.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|152135|IDConfig_3008,Precipitación|152135,3008,152135,San Juan De Los Alisos,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-4.966667,-79.533333,2150,Jequetepeque Zarumilla,San Lorenzo,Dpto: Piura / Prov: Ayabaca / Dist.: Pacaipampa,AAA: Jequetepeque Zarumilla / ALA: San Lorenzo,Cuenca Chira,:,138_Cuenca_Chira,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/138_Cuenca_Chira/_raw_reportes_xlsx/IDConfig_3008_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/138_Cuenca_Chira/IDConfig_3008.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000729|IDConfig_1533,Precipitación|000729,1533,000729,San Juan De Marcona,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-15.366667,-75.183333,30,Chaparra Chincha,Chaparra Acari,Dpto: Ica / Prov: Nasca / Dist.: Marcona,AAA: Chaparra Chincha / ALA: Chaparra Acari,Intercuenca 13719,:,13719_Intercuenca_13719,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/13719_Intercuenca_13719/_raw_reportes_xlsx/IDConfig_1533_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/13719_Intercuenca_13719/IDConfig_1533.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|156113|IDConfig_52093,Precipitación|156113,52093,156113,San Juan De Yanac,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-13.208333,-75.791667,2400,Chaparra Chincha,San Juan,Dpto: Ica / Prov: Chincha / Dist.: San Juan De Yanac,AAA: Chaparra Chincha / ALA: San Juan,Cuenca San Juan,:,137532_Cuenca_San_Juan,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137532_Cuenca_San_Juan/_raw_reportes_xlsx/IDConfig_52093_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137532_Cuenca_San_Juan/IDConfig_52093.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|156102|IDConfig_52094,Precipitación|156102,52094,156102,San Lazaro De Escomarca,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-12.18088,-76.35207,3758,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochiri / Dist.: Langa,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Lurín,:,1375534_Cuenca_Lurin,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1375534_Cuenca_Lurin/_raw_reportes_xlsx/IDConfig_52094_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1375534_Cuenca_Lurin/IDConfig_52094.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000655|IDConfig_3227,Precipitación|000655,3227,000655,San Lorenzo,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-12.305333,-74.769103,2600,Mantaro,Mantaro,Dpto: Huancavelica / Prov: Tayacaja / Dist.: Colcabamba,AAA: Mantaro / ALA: Mantaro,Cuenca Mantaro,:,4996_Cuenca_Mantaro,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4996_Cuenca_Mantaro/_raw_reportes_xlsx/IDConfig_3227_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4996_Cuenca_Mantaro/IDConfig_3227.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000655|IDConfig_5488,Precipitación|000655,5488,000655,San Lorenzo,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-12.305333,-74.769103,2600,Mantaro,Mantaro,Dpto: Huancavelica / Prov: Tayacaja / Dist.: Colcabamba,AAA: Mantaro / ALA: Mantaro,Cuenca Mantaro,:,4996_Cuenca_Mantaro,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4996_Cuenca_Mantaro/_raw_reportes_xlsx/IDConfig_5488_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4996_Cuenca_Mantaro/IDConfig_5488.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|152102|IDConfig_52379,Precipitación|152102,52379,152102,San Lorenzo,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-4.829542,-76.554767,150,Amazonas,Alto Amazonas,Dpto: Loreto / Prov: Datem Del Marañon / Dist.: Barranca,AAA: Amazonas / ALA: Alto Amazonas,Intercuenca 49871,:,49871_Intercuenca_49871,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49871_Intercuenca_49871/_raw_reportes_xlsx/IDConfig_52379_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49871_Intercuenca_49871/IDConfig_52379.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000619|IDConfig_1523,Precipitación|000619,1523,000619,San Marcos,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-12.066667,-77.066667,72,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Lima / Dist.: Lima,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Rímac,:,137554_Cuenca_Rimac,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137554_Cuenca_Rimac/_raw_reportes_xlsx/IDConfig_1523_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137554_Cuenca_Rimac/IDConfig_1523.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000370|IDConfig_52620,Precipitación|000370,52620,000370,San Marcos,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-7.3225,-78.172583,2190,Marañon,Crisnejas,Dpto: Cajamarca / Prov: San Marcos / Dist.: Pedro Galvez,AAA: Marañon / ALA: Crisnejas,Cuenca Crisnejas,:,49898_Cuenca_Crisnejas,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/49898_Cuenca_Crisnejas/_raw_reportes_xlsx/IDConfig_52620_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/49898_Cuenca_Crisnejas/IDConfig_52620.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|111175|IDConfig_63558,Precipitación|111175,63558,111175,San Mateo De Huanchor,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-11.760167,-76.301,3155,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochiri / Dist.: San Mateo,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Rímac,:,137554_Cuenca_Rimac,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137554_Cuenca_Rimac/_raw_reportes_xlsx/IDConfig_63558_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137554_Cuenca_Rimac/IDConfig_63558.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|111291|IDConfig_67542,Precipitación|111291,67542,111291,San Mateo De Otao,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-11.847,-76.5636,3506,Cañete Fortaleza,Chillon Rimac Lurin,Dpto: Lima / Prov: Huarochiri / Dist.: San Mateo De Otao,AAA: Cañete Fortaleza / ALA: Chillon Rimac Lurin,Cuenca Rímac,:,137554_Cuenca_Rimac,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/137554_Cuenca_Rimac/_raw_reportes_xlsx/IDConfig_67542_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/137554_Cuenca_Rimac/IDConfig_67542.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000666|IDConfig_1921,Precipitación|000666,1921,000666,San Miguel,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-13.016667,-73.983333,2661,Pampas Apurimac,Pampas,Dpto: Ayacucho / Prov: La Mar / Dist.: San Miguel,AAA: Pampas Apurimac / ALA: Pampas,Cuenca Pampas,:,4998_Cuenca_Pampas,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4998_Cuenca_Pampas/_raw_reportes_xlsx/IDConfig_1921_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4998_Cuenca_Pampas/IDConfig_1921.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000247|IDConfig_3751,Precipitación|000247,3751,000247,San Miguel,Precipitación,Precipitación Acumulada 1 Día,Precipitación Acumulada 1 Día (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-5.243056,-80.681944,29,Jequetepeque Zarumilla,Medio Y Bajo Piura,Dpto: Piura / Prov: Piura / Dist.: Catacaos,AAA: Jequetepeque Zarumilla / ALA: Medio Y Bajo Piura,Cuenca Piura,:,1378_Cuenca_Piura,1,1,1,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/1378_Cuenca_Piura/_raw_reportes_xlsx/IDConfig_3751_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/1378_Cuenca_Piura/IDConfig_3751.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
Precipitación|000666|IDConfig_6146,Precipitación|000666,6146,000666,San Miguel,Precipitación,Precipitación Acumulada 12 Horas,Precipitación Acumulada 12 Horas (mm),mm,Servicio Nacional Meteorología E Hidrología,Convencional / Climática,-13.016667,-73.983333,2661,Pampas Apurimac,Pampas,Dpto: Ayacucho / Prov: La Mar / Dist.: San Miguel,AAA: Pampas Apurimac / ALA: Pampas,Cuenca Pampas,:,4998_Cuenca_Pampas,2,2,2,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/4998_Cuenca_Pampas/_raw_reportes_xlsx/IDConfig_6146_completo.xlsx,E:/BASE DE DATOS/ANA_SNIRH_PIPELINE/_state/_SERIES_VALIDAS/_01_normalizado/series_long/4998_Cuenca_Pampas/IDConfig_6146.rds,03_manifest_xlsx.csv,REUTILIZADO_SIN_CAMBIOS
