"IDConfig","CodigoUH","carpeta_cuenca","archivo","ruta_relativa","tamano_bytes","tamano_kb"
63965,"49894","49894_Cuenca_Utcubamba","IDConfig_63965_completo.xlsx","49894_Cuenca_Utcubamba/_raw_reportes_xlsx/IDConfig_63965_completo.xlsx",4108,4.01
63966,"49894","49894_Cuenca_Utcubamba","IDConfig_63966_completo.xlsx","49894_Cuenca_Utcubamba/_raw_reportes_xlsx/IDConfig_63966_completo.xlsx",34621,33.81
65093,"49894","49894_Cuenca_Utcubamba","IDConfig_65093_completo.xlsx","49894_Cuenca_Utcubamba/_raw_reportes_xlsx/IDConfig_65093_completo.xlsx",20178,19.71
65251,"49894","49894_Cuenca_Utcubamba","IDConfig_65251_completo.xlsx","49894_Cuenca_Utcubamba/_raw_reportes_xlsx/IDConfig_65251_completo.xlsx",7994,7.81
151,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_151_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_151_completo.xlsx",76765,74.97
872,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_872_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_872_completo.xlsx",35137,34.31
2411,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_2411_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_2411_completo.xlsx",25757,25.15
6234,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_6234_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_6234_completo.xlsx",84587,82.6
6242,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_6242_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_6242_completo.xlsx",47519,46.41
7544,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_7544_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_7544_completo.xlsx",19233,18.78
7586,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_7586_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_7586_completo.xlsx",130330,127.28
61058,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_61058_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_61058_completo.xlsx",3701,3.61
61059,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_61059_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_61059_completo.xlsx",3666,3.58
61476,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_61476_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_61476_completo.xlsx",35255,34.43
65226,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_65226_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_65226_completo.xlsx",139229,135.97
65364,"49895","49895_Intercuenca_Alto_Maranon_III","IDConfig_65364_completo.xlsx","49895_Intercuenca_Alto_Maranon_III/_raw_reportes_xlsx/IDConfig_65364_completo.xlsx",10591,10.34
96,"49896","49896_Cuenca_Chamaya","IDConfig_96_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_96_completo.xlsx",39120,38.2
111,"49896","49896_Cuenca_Chamaya","IDConfig_111_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_111_completo.xlsx",24776,24.2
112,"49896","49896_Cuenca_Chamaya","IDConfig_112_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_112_completo.xlsx",3876,3.79
236,"49896","49896_Cuenca_Chamaya","IDConfig_236_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_236_completo.xlsx",15591,15.23
237,"49896","49896_Cuenca_Chamaya","IDConfig_237_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_237_completo.xlsx",11234,10.97
371,"49896","49896_Cuenca_Chamaya","IDConfig_371_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_371_completo.xlsx",31860,31.11
531,"49896","49896_Cuenca_Chamaya","IDConfig_531_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_531_completo.xlsx",34592,33.78
532,"49896","49896_Cuenca_Chamaya","IDConfig_532_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_532_completo.xlsx",14851,14.5
579,"49896","49896_Cuenca_Chamaya","IDConfig_579_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_579_completo.xlsx",72688,70.98
781,"49896","49896_Cuenca_Chamaya","IDConfig_781_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_781_completo.xlsx",44694,43.65
785,"49896","49896_Cuenca_Chamaya","IDConfig_785_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_785_completo.xlsx",87946,85.88
822,"49896","49896_Cuenca_Chamaya","IDConfig_822_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_822_completo.xlsx",31388,30.65
823,"49896","49896_Cuenca_Chamaya","IDConfig_823_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_823_completo.xlsx",21141,20.65
1017,"49896","49896_Cuenca_Chamaya","IDConfig_1017_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1017_completo.xlsx",65994,64.45
1096,"49896","49896_Cuenca_Chamaya","IDConfig_1096_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1096_completo.xlsx",32403,31.64
1097,"49896","49896_Cuenca_Chamaya","IDConfig_1097_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1097_completo.xlsx",24894,24.31
1192,"49896","49896_Cuenca_Chamaya","IDConfig_1192_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1192_completo.xlsx",61163,59.73
1471,"49896","49896_Cuenca_Chamaya","IDConfig_1471_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1471_completo.xlsx",16488,16.1
1509,"49896","49896_Cuenca_Chamaya","IDConfig_1509_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1509_completo.xlsx",72517,70.82
1552,"49896","49896_Cuenca_Chamaya","IDConfig_1552_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1552_completo.xlsx",78316,76.48
1595,"49896","49896_Cuenca_Chamaya","IDConfig_1595_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1595_completo.xlsx",26993,26.36
1818,"49896","49896_Cuenca_Chamaya","IDConfig_1818_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1818_completo.xlsx",51820,50.61
1947,"49896","49896_Cuenca_Chamaya","IDConfig_1947_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_1947_completo.xlsx",76182,74.4
2361,"49896","49896_Cuenca_Chamaya","IDConfig_2361_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_2361_completo.xlsx",32564,31.8
2640,"49896","49896_Cuenca_Chamaya","IDConfig_2640_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_2640_completo.xlsx",13388,13.07
2738,"49896","49896_Cuenca_Chamaya","IDConfig_2738_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_2738_completo.xlsx",92762,90.59
2885,"49896","49896_Cuenca_Chamaya","IDConfig_2885_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_2885_completo.xlsx",10217,9.98
3041,"49896","49896_Cuenca_Chamaya","IDConfig_3041_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3041_completo.xlsx",31098,30.37
3204,"49896","49896_Cuenca_Chamaya","IDConfig_3204_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3204_completo.xlsx",57692,56.34
3301,"49896","49896_Cuenca_Chamaya","IDConfig_3301_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3301_completo.xlsx",29498,28.81
3608,"49896","49896_Cuenca_Chamaya","IDConfig_3608_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3608_completo.xlsx",23529,22.98
3669,"49896","49896_Cuenca_Chamaya","IDConfig_3669_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3669_completo.xlsx",78715,76.87
3752,"49896","49896_Cuenca_Chamaya","IDConfig_3752_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3752_completo.xlsx",66375,64.82
3853,"49896","49896_Cuenca_Chamaya","IDConfig_3853_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3853_completo.xlsx",36555,35.7
3854,"49896","49896_Cuenca_Chamaya","IDConfig_3854_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_3854_completo.xlsx",16972,16.57
4093,"49896","49896_Cuenca_Chamaya","IDConfig_4093_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_4093_completo.xlsx",27407,26.76
4121,"49896","49896_Cuenca_Chamaya","IDConfig_4121_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_4121_completo.xlsx",8597,8.4
4243,"49896","49896_Cuenca_Chamaya","IDConfig_4243_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_4243_completo.xlsx",33669,32.88
6250,"49896","49896_Cuenca_Chamaya","IDConfig_6250_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6250_completo.xlsx",143449,140.09
6277,"49896","49896_Cuenca_Chamaya","IDConfig_6277_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6277_completo.xlsx",97231,94.95
6288,"49896","49896_Cuenca_Chamaya","IDConfig_6288_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6288_completo.xlsx",31077,30.35
6295,"49896","49896_Cuenca_Chamaya","IDConfig_6295_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6295_completo.xlsx",5843,5.71
6298,"49896","49896_Cuenca_Chamaya","IDConfig_6298_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6298_completo.xlsx",92074,89.92
6302,"49896","49896_Cuenca_Chamaya","IDConfig_6302_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6302_completo.xlsx",43709,42.68
6309,"49896","49896_Cuenca_Chamaya","IDConfig_6309_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6309_completo.xlsx",45715,44.64
6311,"49896","49896_Cuenca_Chamaya","IDConfig_6311_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6311_completo.xlsx",17393,16.99
6313,"49896","49896_Cuenca_Chamaya","IDConfig_6313_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6313_completo.xlsx",67648,66.06
6319,"49896","49896_Cuenca_Chamaya","IDConfig_6319_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6319_completo.xlsx",128247,125.24
6322,"49896","49896_Cuenca_Chamaya","IDConfig_6322_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_6322_completo.xlsx",88336,86.27
7270,"49896","49896_Cuenca_Chamaya","IDConfig_7270_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7270_completo.xlsx",339210,331.26
7273,"49896","49896_Cuenca_Chamaya","IDConfig_7273_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7273_completo.xlsx",128356,125.35
7316,"49896","49896_Cuenca_Chamaya","IDConfig_7316_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7316_completo.xlsx",37121,36.25
7317,"49896","49896_Cuenca_Chamaya","IDConfig_7317_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7317_completo.xlsx",40456,39.51
7321,"49896","49896_Cuenca_Chamaya","IDConfig_7321_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7321_completo.xlsx",32194,31.44
7322,"49896","49896_Cuenca_Chamaya","IDConfig_7322_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7322_completo.xlsx",37729,36.84
7323,"49896","49896_Cuenca_Chamaya","IDConfig_7323_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7323_completo.xlsx",299746,292.72
7324,"49896","49896_Cuenca_Chamaya","IDConfig_7324_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7324_completo.xlsx",18540,18.11
7325,"49896","49896_Cuenca_Chamaya","IDConfig_7325_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7325_completo.xlsx",64356,62.85
7587,"49896","49896_Cuenca_Chamaya","IDConfig_7587_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7587_completo.xlsx",164586,160.73
7861,"49896","49896_Cuenca_Chamaya","IDConfig_7861_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_7861_completo.xlsx",7689,7.51
8144,"49896","49896_Cuenca_Chamaya","IDConfig_8144_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_8144_completo.xlsx",3838,3.75
8241,"49896","49896_Cuenca_Chamaya","IDConfig_8241_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_8241_completo.xlsx",108958,106.4
8961,"49896","49896_Cuenca_Chamaya","IDConfig_8961_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_8961_completo.xlsx",99939,97.6
9061,"49896","49896_Cuenca_Chamaya","IDConfig_9061_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_9061_completo.xlsx",48376,47.24
10196,"49896","49896_Cuenca_Chamaya","IDConfig_10196_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_10196_completo.xlsx",131975,128.88
10197,"49896","49896_Cuenca_Chamaya","IDConfig_10197_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_10197_completo.xlsx",33916,33.12
10974,"49896","49896_Cuenca_Chamaya","IDConfig_10974_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_10974_completo.xlsx",36389,35.54
10975,"49896","49896_Cuenca_Chamaya","IDConfig_10975_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_10975_completo.xlsx",15108,14.75
10988,"49896","49896_Cuenca_Chamaya","IDConfig_10988_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_10988_completo.xlsx",30805,30.08
21149,"49896","49896_Cuenca_Chamaya","IDConfig_21149_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_21149_completo.xlsx",547193,534.37
21153,"49896","49896_Cuenca_Chamaya","IDConfig_21153_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_21153_completo.xlsx",23378,22.83
21154,"49896","49896_Cuenca_Chamaya","IDConfig_21154_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_21154_completo.xlsx",23681,23.13
51728,"49896","49896_Cuenca_Chamaya","IDConfig_51728_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_51728_completo.xlsx",60868,59.44
52068,"49896","49896_Cuenca_Chamaya","IDConfig_52068_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_52068_completo.xlsx",85948,83.93
52123,"49896","49896_Cuenca_Chamaya","IDConfig_52123_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_52123_completo.xlsx",65854,64.31
61037,"49896","49896_Cuenca_Chamaya","IDConfig_61037_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_61037_completo.xlsx",3467,3.39
61038,"49896","49896_Cuenca_Chamaya","IDConfig_61038_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_61038_completo.xlsx",3456,3.38
61065,"49896","49896_Cuenca_Chamaya","IDConfig_61065_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_61065_completo.xlsx",3527,3.44
61095,"49896","49896_Cuenca_Chamaya","IDConfig_61095_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_61095_completo.xlsx",3375,3.3
61478,"49896","49896_Cuenca_Chamaya","IDConfig_61478_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_61478_completo.xlsx",45546,44.48
61479,"49896","49896_Cuenca_Chamaya","IDConfig_61479_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_61479_completo.xlsx",38715,37.81
63343,"49896","49896_Cuenca_Chamaya","IDConfig_63343_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_63343_completo.xlsx",4885,4.77
63832,"49896","49896_Cuenca_Chamaya","IDConfig_63832_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_63832_completo.xlsx",27544,26.9
64909,"49896","49896_Cuenca_Chamaya","IDConfig_64909_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_64909_completo.xlsx",12487,12.19
64979,"49896","49896_Cuenca_Chamaya","IDConfig_64979_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_64979_completo.xlsx",13063,12.76
65003,"49896","49896_Cuenca_Chamaya","IDConfig_65003_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_65003_completo.xlsx",55421,54.12
65073,"49896","49896_Cuenca_Chamaya","IDConfig_65073_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_65073_completo.xlsx",169035,165.07
65205,"49896","49896_Cuenca_Chamaya","IDConfig_65205_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_65205_completo.xlsx",130657,127.59
65239,"49896","49896_Cuenca_Chamaya","IDConfig_65239_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_65239_completo.xlsx",29672,28.98
65343,"49896","49896_Cuenca_Chamaya","IDConfig_65343_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_65343_completo.xlsx",10052,9.82
65377,"49896","49896_Cuenca_Chamaya","IDConfig_65377_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_65377_completo.xlsx",10728,10.48
67568,"49896","49896_Cuenca_Chamaya","IDConfig_67568_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_67568_completo.xlsx",10424,10.18
67638,"49896","49896_Cuenca_Chamaya","IDConfig_67638_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_67638_completo.xlsx",11556,11.29
67669,"49896","49896_Cuenca_Chamaya","IDConfig_67669_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_67669_completo.xlsx",9975,9.74
67739,"49896","49896_Cuenca_Chamaya","IDConfig_67739_completo.xlsx","49896_Cuenca_Chamaya/_raw_reportes_xlsx/IDConfig_67739_completo.xlsx",11237,10.97
58,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_58_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_58_completo.xlsx",37151,36.28
74,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_74_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_74_completo.xlsx",50286,49.11
590,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_590_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_590_completo.xlsx",57953,56.59
728,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_728_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_728_completo.xlsx",71807,70.12
1216,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_1216_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_1216_completo.xlsx",29201,28.52
1342,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_1342_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_1342_completo.xlsx",27749,27.1
1399,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_1399_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_1399_completo.xlsx",15620,15.25
1820,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_1820_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_1820_completo.xlsx",29070,28.39
2024,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_2024_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_2024_completo.xlsx",31767,31.02
2909,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_2909_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_2909_completo.xlsx",19568,19.11
3165,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_3165_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_3165_completo.xlsx",46458,45.37
3257,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_3257_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_3257_completo.xlsx",30166,29.46
3535,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_3535_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_3535_completo.xlsx",25447,24.85
4095,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_4095_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_4095_completo.xlsx",45786,44.71
4430,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_4430_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_4430_completo.xlsx",45238,44.18
6349,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6349_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6349_completo.xlsx",5354,5.23
6352,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6352_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6352_completo.xlsx",58583,57.21
6365,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6365_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6365_completo.xlsx",98448,96.14
6366,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6366_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6366_completo.xlsx",7444,7.27
6371,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6371_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6371_completo.xlsx",27937,27.28
6378,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6378_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6378_completo.xlsx",11561,11.29
6384,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6384_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6384_completo.xlsx",53047,51.8
6387,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6387_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6387_completo.xlsx",8566,8.37
6395,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6395_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6395_completo.xlsx",7732,7.55
6401,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6401_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6401_completo.xlsx",50947,49.75
6403,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6403_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6403_completo.xlsx",6414,6.26
6404,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_6404_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_6404_completo.xlsx",54762,53.48
7293,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7293_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7293_completo.xlsx",100660,98.3
7294,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7294_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7294_completo.xlsx",332972,325.17
7307,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7307_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7307_completo.xlsx",64158,62.65
7309,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7309_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7309_completo.xlsx",303382,296.27
7320,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7320_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7320_completo.xlsx",149235,145.74
7343,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7343_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7343_completo.xlsx",107405,104.89
7347,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7347_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7347_completo.xlsx",56691,55.36
7350,"49897","49897_Intercuenca_Alto_Maranon_IV","IDConfig_7350_completo.xlsx","49897_Intercuenca_Alto_Maranon_IV/_raw_reportes_xlsx/IDConfig_7350_completo.xlsx",106629,104.13
